Delta, L, N, lambda, system
2.3, 128, 3, 5.2, bulk

beta, internal energy, internal energy err
0.66298521,0.895901857771503,0.000009347418027298034
0.66348521,0.89771591067357,0.000009961288318508875
0.66398521,0.899495876971875,0.000009250324547720429
0.66448521,0.901334560415783,0.000009521882162651619
0.66498521,0.9031589740557174,0.000009734529425935082
0.66548521,0.9050296352166749,0.000009827408208258851
0.66598521,0.9068568748996645,0.00000974386680058872
0.66648521,0.9087282346795629,0.000009893459282166155
0.66698521,0.9106254080904748,0.000009825164661213844
0.66748521,0.9125214409901471,0.000010457797910703728
0.66798521,0.9144306035176485,0.000010252214786613443
0.66848521,0.9163656671051895,0.000010310485761306057
0.66898521,0.9183125080959446,0.000010749261456603641
0.66948521,0.9202456252995219,0.000011281482066691611
0.66998521,0.92223423570576,0.000010698636638198094
0.67048521,0.9242141360696916,0.000010470726461461902
0.67098521,0.9262025170985505,0.00001073043258428477
0.67148521,0.9281990546756802,0.000011001591673688478
0.67198521,0.9302693280711566,0.000012213059197494578
0.67248521,0.9323363518774977,0.000011472041864773853
0.67298521,0.9344003832284415,0.00001234379374338741
0.67348521,0.9364927010639341,0.000011605165968491081
0.67398521,0.9386001371356146,0.000011808951706872148
0.67448521,0.9407036495189974,0.000012165556556749232
0.67498521,0.9428696832385264,0.000011497824603297324
0.67548521,0.9450763767203751,0.000012228052812490896
0.67598521,0.9472403767579349,0.000013249683339012328
0.67648521,0.9495014338675347,0.000013703892175345406
0.67698521,0.9517265851798824,0.000013915491362296181
0.67748521,0.9540030752868264,0.000012739542077973735
0.67798521,0.9563197727613579,0.000015223648114958625
0.67848521,0.9586293664340874,0.000014086235264392966
0.67898521,0.9610115049223596,0.000013767847183023981
0.67948521,0.963364084443161,0.00001598637144852115
0.67998521,0.9657823078504304,0.000016042829032010745
0.68048521,0.9682611184776688,0.00001535226992480035
0.68098521,0.9707575398852842,0.000015348751203994367
0.68148521,0.9733144238714945,0.000015625417909755904
0.68198521,0.9758694307232947,0.000016076016456878727
0.68248521,0.9785081260626415,0.000016216823872248556
0.68298521,0.9811611401050665,0.00001782897571317981
0.68348521,0.9839140901014157,0.000018051817399102598
0.68398521,0.9867030966588616,0.00001597731635934038
0.68448521,0.9895609036344337,0.000019371219104724955
0.68498521,0.9924692108856832,0.00002057556064335065
0.68548521,0.995498471223637,0.000019976381613110147
0.68598521,0.9986292751446162,0.000021375258061070815
0.68648521,1.0019889103915534,0.000021121170531839677
0.68698521,1.0055244095625169,0.000027444718858452274
0.68748521,1.009509777218626,0.000029203782693083185
0.68798521,1.01383390865054,0.00003191820105675365
0.68848521,1.018541064410365,0.00003109401196333784
0.68898521,1.0231575150147385,0.00002661012001307088
0.68948521,1.02759025572804,0.000027787027626652017
0.68998521,1.0320618516076157,0.000025289010811318408
0.69048521,1.0363576013623763,0.000024181783148217802
0.69098521,1.0406779356312257,0.000024719861652039387
0.69148521,1.0448302315447338,0.000023188771774460135
0.69198521,1.0490054863863434,0.000020061754247846413
0.69248521,1.0530718622757878,0.000021819635106931095
0.69298521,1.0571446883673883,0.00001810816398722128
0.69348521,1.0611599029659893,0.00002016144642387072
0.69398521,1.0651825644216235,0.000017640663182558264
0.69448521,1.069101378835735,0.000017452403385082134
0.69498521,1.0729890679088272,0.00001834388743470386
0.69548521,1.076851105576386,0.000017899777917683364
0.69598521,1.0806981836861513,0.00001841257526558164
0.69648521,1.0845280302819738,0.00001899893906277708
0.69698521,1.0883310747921733,0.000016965330983406767
0.69748521,1.092076381874681,0.000016862252879239344
0.69798521,1.0958226971767229,0.000016924324051780383
0.69848521,1.099507719222809,0.000016160782034448884
0.69898521,1.1032046079664786,0.000017494394284861697
0.69948521,1.1068262961548405,0.000015651816888816776
0.69998521,1.1104912221618408,0.00001728043010405892
0.70048521,1.1140863554665839,0.000016042589648431247
0.70098521,1.1176458808414507,0.000014855949609767833
0.70148521,1.1212357995837499,0.000016162699986592184
0.70198521,1.1247884045709218,0.000014860990698752137
0.70248521,1.12831955072426,0.000016205691186501885
0.70298521,1.1317885293764776,0.00001488802180799444
0.70348521,1.135304697429515,0.00001428065490914238
0.70398521,1.1387566161913498,0.000015088983014505176
0.70448521,1.1421817632431177,0.00001507743622656702
0.70498521,1.1456514092133387,0.00001510845307756361
0.70548521,1.149068093001526,0.00001444916229546583
0.70598521,1.1524801008703702,0.000014751873661385065
0.70648521,1.1558723348584843,0.000013066281002960792
0.70698521,1.1592955478703837,0.00001394306641344855
0.70748521,1.1626265245826142,0.00001320137804928463
0.70798521,1.1658922339731177,0.000014007058403786517
0.70848521,1.1692650105928715,0.000014363155168696495
0.70898521,1.1725611219081906,0.000013724400867520059
0.70948521,1.1758694605761288,0.000014109447893266432
0.70998521,1.179132869059741,0.000013332672709076686
0.71048521,1.182407277526655,0.00001198137240505326
0.71098521,1.1856435853387473,0.000013346820534243762
0.71148521,1.1889226638114598,0.000013993854077214974
0.71198521,1.1921492200870958,0.000012125759607807507
0.71248521,1.1953735124434466,0.000013266003312143665
