N, Lz, Lyx, rho, boundaries
2, 8.5, 32, 1/4, alpha=pi

# boundary values and scaling correction and correlation length
I(beta_0), I(beta_0) err, I_bulk(beta_0), I_bulk(beta_0) err, c, c err, xi_0, xi_0 err
0.0957706, 0.0000019, 0.0954498, 0.0000016, 1.114, 0.031, 0.411, 0.005

# internal energies and Casimir amplitude
beta, internal energy Lz=8, internal energy err Lz=8, internal energy Lz=9, internal energy err Lz=9, theta, theta err
0.40874988,0.6424804794578758,0.000027377177641387012, 0.6316118140742218,0.000026042274545780593,0.2850668475081153, 0.0035410954297389287
0.40924988,0.6440547228698611,0.00002742850572018059, 0.6332301853762436,0.000025929867316068176,0.29035633017554907, 0.0035828387426227702
0.40974988,0.6457554249909536,0.00002728766240421664, 0.6347763949379285,0.000026055234764978498,0.2956600217835283, 0.0036269966753026722
0.41024988,0.6474084382965875,0.000027496868130687883, 0.6363801941658573,0.000025936787179336336,0.30075136281400094, 0.003668414392466875
0.41074988,0.6490572862026996,0.000027233929939015934, 0.6380093340362173,0.00002629904338741139,0.3059442844918933, 0.0037119886988971388
0.41124988,0.6506866733509891,0.00002756963063408134, 0.6396341378998768,0.00002603672664045687,0.31135436350602513, 0.0037562630134559275
0.41174988,0.652362814205418,0.000027416221257530845, 0.6412439967086009,0.000026217936163717598,0.3168566694219358, 0.00380263322881497
0.41224988,0.6540003024415099,0.000027224438683015636, 0.6429118339120999,0.00002645988109736395,0.32251350168834764, 0.0038491003305812016
0.41274988,0.6556198055656285,0.000027564525013509374, 0.6445430688383962,0.000026540007762135735,0.32848523427364856, 0.003899517528624926
0.41324988,0.6573517309528077,0.000027288182603485362, 0.6461648000122815,0.0000262844396910775,0.33446070702173014, 0.003949256387175387
0.41374988,0.6590030067423952,0.000027823097709724024, 0.6478382272625068,0.000026548743749343644,0.3405041482872351, 0.004000674345282302
0.41424988,0.6607241176042012,0.000027793315935817133, 0.6494959187325109,0.000026707362090947744,0.3467214181931576, 0.004052633260312389
0.41474988,0.6624105476426098,0.000027630326092323176, 0.6511852432261445,0.000026558549579816527,0.3530791984049129, 0.0041068340015537426
0.41524988,0.6641010946892998,0.000027506365332682855, 0.6528029073054118,0.000026620353319330884,0.35954623251627343, 0.004161161291909333
0.41574988,0.6658280309970508,0.00002780035375417992, 0.6545148089838143,0.000026407398708736677,0.36608324726764097, 0.004217611533181754
0.41624988,0.6675039798579695,0.000027388922994583784, 0.6560985614249124,0.000026350707481526705,0.37263658725397164, 0.00427294858306733
0.41674988,0.669212474060003,0.000028299897119028307, 0.657822604746035,0.000026492889634545024,0.37928176871639374, 0.004330166186827975
0.41724988,0.6709290111911087,0.000028072285844364158, 0.6594748249049406,0.00002663105309746854,0.38608593833182614, 0.0043882418221520385
0.41774988,0.6726852254811542,0.000027742485267195286, 0.6612492448614257,0.000026553389165449836,0.3930487345169341, 0.00444869016391293
0.41824988,0.6743910191091055,0.000027988019394261317, 0.662896903656244,0.000026736716092367315,0.40020185310027284, 0.004510188025262848
0.41874988,0.6760977547417256,0.00002783327570134715, 0.6645813214279431,0.000026742004616412263,0.40743961460276046, 0.004573653516960211
0.41924988,0.677873141093673,0.000028205798799054868, 0.6663166086307575,0.00002667458901779637,0.41480068850973983, 0.00463732641770002
0.41974988,0.6795868596511887,0.00002820772087023645, 0.668041145545029,0.00002690544039404127,0.42235821658207573, 0.004703792316390939
0.42024988,0.6813924390439859,0.00002815898015803524, 0.669684630723251,0.000027086192898881887,0.4297817987740129, 0.00476842314343024
0.42074988,0.6830385644242014,0.00002806969396508132, 0.6714989546945667,0.000026715357893273686,0.43747062995554076, 0.004836475669592737
0.42124988,0.6848648226215874,0.000028559061746878327, 0.6732016443082507,0.0000269703545676055,0.445566102051722, 0.004906939306860308
0.42174988,0.6866313904928754,0.00002837729185675655, 0.6749646893105004,0.000026781146099901267,0.45367231336597147, 0.004978671974889521
0.42224988,0.6884169298004894,0.00002836230970750229, 0.6766401114461608,0.000027384420242214963,0.46182331667002896, 0.0050501997531776305
0.42274988,0.6901737008462967,0.00002832954582628385, 0.6783903240864306,0.000026952043283973264,0.46999416216419176, 0.0051231427863772825
0.42324988,0.6919879479796568,0.000028390167019383967, 0.6801843971673509,0.00002717189413549652,0.4783856186993136, 0.005197184881190458
0.42374988,0.6937261426579132,0.000028359408380046645, 0.681959063162785,0.000027379948138526357,0.4870742665469753, 0.0052746946125362916
0.42424988,0.6955597119496437,0.000028727631510067426, 0.683720227836049,0.000027234480912784165,0.4959627152866934, 0.005353247564210013
0.42474988,0.6972915050590023,0.00002863792446583904, 0.6854204483100679,0.000027318525664630024,0.5048937776432145, 0.0054331709473140945
0.42524988,0.6991610473665231,0.00002861268072504841, 0.6872274211764456,0.000027200272970410744,0.5138909959728047, 0.005513142390676502
0.42574988,0.7009691327840494,0.000028634834892979706, 0.6890078399007914,0.000027087124650776334,0.5229894978884152, 0.0055951713687473585
0.42624988,0.7027103766598432,0.000029020140142984115, 0.6908363212403335,0.000027440369432507966,0.5325382930853324, 0.005680882438879635
0.42674988,0.7045798549822758,0.000028309139262889712, 0.6926006402064369,0.000026800792473199903,0.5423065550807358, 0.005769574885674133
0.42724988,0.7063655118585527,0.000028687068078240526, 0.6943722275501206,0.000027377244954267135,0.5520412687307183, 0.005857026053673809
0.42774988,0.7082223615914086,0.000028469612097700855, 0.6961979380871488,0.000027353238542328384,0.5619423613764073, 0.005946881517781608
0.42824988,0.710014889817944,0.000028998363265679703, 0.6979654665472754,0.00002769048733955701,0.571984709735796, 0.006037686808583212
0.42874988,0.7119044908445791,0.000028927628489520148, 0.6998181135265651,0.000027194593519365505,0.5821757069627187, 0.00613091261866925
0.42924988,0.7137237117993593,0.00002944413190659919, 0.7015758375354474,0.00002783995445464339,0.5923867684642519, 0.0062233721517327015
0.42974988,0.7155686651154136,0.00002884372457448894, 0.7035241518884897,0.000027685559583251118,0.6029440607917236, 0.006320121835840917
0.43024988,0.7174392981265167,0.00002900753461084837, 0.7052696917872557,0.00002784705415539783,0.6137305271485585, 0.00641807261028139
0.43074988,0.7192961848385483,0.000028916662934401926, 0.707152034520511,0.000027896195494516997,0.6245843806257743, 0.006517441333925233
0.43124988,0.7211642045942989,0.000029286371932051164, 0.708986187742954,0.000027780197006575118,0.6357545706393865, 0.006619172291818656
0.43174988,0.7230747348915312,0.000029163050422813042, 0.7108182968430186,0.0000279545197031227,0.6469860451312726, 0.006722624825708854
0.43224988,0.7249242037740607,0.000028841312351982346, 0.7127236412524679,0.000028091232929492578,0.658456679162341, 0.006827868133604723
0.43274988,0.72682721327663,0.00002899602368591004, 0.7146125588029584,0.000027598143387974805,0.6702694472004778, 0.006936821990511343
0.43324988,0.7287089001914561,0.000029871944772198926, 0.7164389663063303,0.000028089396893720314,0.6821454820169486, 0.00704604544379824
0.43374988,0.7305039828241137,0.000029165091893811187, 0.7183390953881771,0.00002796852856358809,0.6943649580295306, 0.007159266866513033
0.43424988,0.7325119806825982,0.00002904044547051484, 0.7201090923110175,0.000027893854823219583,0.7064979237110247, 0.007270941700851048
0.43474988,0.7343421731032754,0.000029296693119247153, 0.7221214198756136,0.000028074297759689568,0.7188028142104453, 0.0073851761606127785
0.43524988,0.736290874973734,0.000029519205743926595, 0.7239930205095153,0.000028098073213758645,0.731716471612405, 0.0075046481431357975
0.43574988,0.7382515108732002,0.00002946459374341172, 0.7258843785195264,0.00002813710238880054,0.7446329042337161, 0.0076248528723180135
0.43624988,0.7401834393845643,0.000029008172367137765, 0.7278656205174937,0.000028508728694499132,0.7578306502848994, 0.007746967906272851
0.43674988,0.7420670809576488,0.000030117614793063534, 0.7296942452879441,0.000028318354565924373,0.7712772962104463, 0.007872233921559908
